,ATLaS_ID,variable,VT_PBIF,VT_AIF,VT_Rebalanced,VT_PRED_SLOPE
157,1004,ctx-lh-inferiortemporal,3.86864540400473,3.78755706514593,-0.133337387676335,3.807675151779862
179,1004,ctx-lh-isthmuscingulate,4.44107038554462,4.31886575552757,0.0362361480754516,4.37107865632727
201,1004,ctx-lh-lateraloccipital,4.62630081313922,4.5296672798587,0.0441208880763577,4.5533898331995175
223,1004,ctx-lh-lateralorbitofrontal,4.61683631238246,4.55193820788351,-0.0229154284504991,4.544074493954879
245,1004,ctx-lh-lingual,4.64175413176187,4.60055604115393,0.0616301050976977,4.568599605920245
267,1004,ctx-lh-medialorbitofrontal,4.79961732328863,4.72356325554249,0.0514185376404182,4.723974857199382
289,1004,ctx-lh-middletemporal,3.9973091119485,3.91493928597656,-0.0982231001193515,3.9343111063613314
311,1004,ctx-lh-parahippocampal,3.81659581791184,3.71028612539309,-0.0978308299770464,3.7564458725543313
333,1004,ctx-lh-paracentral,4.75751870823343,4.64245911573134,0.0811819777118659,4.682539720677411
355,1004,ctx-lh-parsopercularis,4.22947251748022,4.14916228493328,-0.0742157740161045,4.162815592577779
377,1004,ctx-lh-parsorbitalis,7.30592768146008,6.1549137439127,0.288597453712716,7.1907855045590505
399,1004,ctx-lh-parstriangularis,5.74648454387099,5.72136749470545,0.177165767511888,5.6559193523226945
421,1004,ctx-lh-pericalcarine,5.32177403069811,5.25328416110618,0.239933883561505,5.2379023208227276
443,1004,ctx-lh-postcentral,4.28693110217581,4.20391106923937,-0.0613430512342076,4.2193686240278465
465,1004,ctx-lh-posteriorcingulate,4.95152279766252,4.85837736041447,0.0705201233928068,4.87348628556499
487,1004,ctx-lh-precentral,4.339540767608,4.24348255856477,-0.0253710397663216,4.271149155684284
509,1004,ctx-lh-precuneus,5.12782034192416,5.08720934611478,0.170764450639283,5.047005362270744
531,1004,ctx-lh-rostralanteriorcingulate,4.66773027586636,4.60172813844777,0.030635076603053,4.59416636330342
553,1004,ctx-lh-rostralmiddlefrontal,4.00601960643067,3.94485658539498,-0.145093521128948,3.942884322548357
575,1004,ctx-lh-superiorfrontal,4.10555328701838,4.10594938518377,-0.0967824998205964,4.040849342021761
597,1004,ctx-lh-superiorparietal,4.38697972378237,4.2938282367617,-0.0175857401677324,4.317840468996313
619,1004,ctx-lh-superiortemporal,4.1908400968192,4.16689274578307,-0.0529855360527927,4.124792022867359
641,1004,ctx-lh-supramarginal,4.34526342220133,4.30918688036635,-0.0039970575076906,4.2767816206485545
663,1004,ctx-lh-frontalpole,2.97505663454818,2.88044517466859,-0.283329921733198,2.928169433874813
685,1004,ctx-lh-temporalpole,4.05528054208526,3.97762225614576,-0.0792264776575465,3.991368900755303
707,1004,ctx-lh-transversetemporal,5.02282911420338,4.89934693507825,0.142057106670683,4.9436688071723
729,1004,ctx-lh-insula,3.88231790720202,3.81895703299684,-0.102682395484095,3.821132174910765
751,1004,ctx-rh-bankssts,4.82772603733439,4.70672362103092,0.129510031499915,4.751640575000691
773,1004,ctx-rh-caudalanteriorcingulate,4.44085716782837,4.35434667965162,-0.03301498620237,4.37086879894431
795,1004,ctx-rh-caudalmiddlefrontal,5.11270459263358,5.02224206632967,0.11927730947424,5.032127838754452
817,1004,ctx-rh-cuneus,4.9918394175491,4.87312125087857,0.130556312774713,4.913167511346751
839,1004,ctx-rh-entorhinal,3.82688320289828,3.81643447597068,-0.258541182617836,3.766571127287968
861,1004,ctx-rh-fusiform,4.17148723809436,4.0686573639991,-0.0384047328239884,4.105744167200308
883,1004,ctx-rh-inferiorparietal,4.97453417053013,4.87503157695998,0.114985830845833,4.896134996813025
905,1004,ctx-rh-inferiortemporal,4.15442822308647,4.09035062115255,-0.0306175926650789,4.088954004035666
927,1004,ctx-rh-isthmuscingulate,4.01178483893675,3.88600302790759,-0.0417187244700929,3.9485586943930624
949,1004,ctx-rh-lateraloccipital,4.53657447420506,4.44458436189997,0.0106292113047761,4.465077590659503
971,1004,ctx-rh-lateralorbitofrontal,4.58617322997193,4.49569083679183,0.0269202491698375,4.513894664898773
993,1004,ctx-rh-lingual,4.45885603393252,4.34183444968825,0.0328470636108476,4.388584001054598
1015,1004,ctx-rh-medialorbitofrontal,4.2843999655005,4.18755343828329,-0.0362819597842296,4.216877378328677
1037,1004,ctx-rh-middletemporal,4.6190434728168,4.51263746202953,0.0647933278558788,4.5462468693121885
1059,1004,ctx-rh-parahippocampal,3.51232462319895,3.56423804404275,-0.205308217548768,3.45697002338208
1081,1004,ctx-rh-paracentral,4.87116733565468,4.76909731302884,0.0791119820419779,4.794397233960438
1103,1004,ctx-rh-parsopercularis,4.79361653137205,4.72550776470102,0.109794034101976,4.718068638384881
1125,1004,ctx-rh-parsorbitalis,4.88290026549945,4.76153612652059,0.147230521793216,4.8059452516157295
1147,1004,ctx-rh-parstriangularis,5.36356573458899,5.27100644255902,0.188667039507745,5.279035383132113
1169,1004,ctx-rh-pericalcarine,5.12538859484935,4.99363071743389,0.185477588736582,5.044611939781678
1191,1004,ctx-rh-postcentral,4.91739488017153,4.81501082581588,0.0880918484167159,4.839896227588129
1213,1004,ctx-rh-posteriorcingulate,4.85352684954984,4.72705246390123,0.116239193916086,4.777034763743554
1235,1004,ctx-rh-precentral,4.65229921307979,4.62780771383163,0.0480581994635705,4.57897849566449
1257,1004,ctx-rh-precuneus,5.10061075320124,4.98219907712355,0.158698958325236,5.020224599484068
1279,1004,ctx-rh-rostralanteriorcingulate,4.4364975297522,4.31323117149551,0.0429723811582572,4.366577869215727
1301,1004,ctx-rh-rostralmiddlefrontal,4.72522237206753,4.62451287459208,0.0679941642416353,4.650752378114269
1323,1004,ctx-rh-superiorfrontal,3.83722879216794,3.75846822727398,-0.149067959626958,3.7767536689992935
1345,1004,ctx-rh-superiorparietal,4.51776452952441,4.42752774528817,0.0045396381391052,4.446564092655079
1367,1004,ctx-rh-superiortemporal,4.38596902335345,4.29495174058616,-0.0204977469174041,4.316845697310826
1389,1004,ctx-rh-supramarginal,4.74636505827932,4.71070154059128,0.0767518499122368,4.67156185340171
1411,1004,ctx-rh-frontalpole,3.16898675751129,3.05295236110898,-0.2840059100953,3.1190431980155764
1433,1004,ctx-rh-temporalpole,2.9295929738763,2.79511260328088,-0.284800208220141,2.8834222852035833
1455,1004,ctx-rh-transversetemporal,4.80584853823753,4.67408913083659,0.120190925811858,4.73010786755535
1477,1004,ctx-rh-insula,4.80241727866868,4.70320872880979,0.082300538716968,4.726730684992664
1499,1004,Left-Cerebellum-Cortex,4.42179037154692,4.31128518064538,0.0114849125888705,4.352102497346915
1521,1004,Left-Thalamus-Proper,5.26343860683294,5.14936939858872,0.196664103949363,5.1804862692792035
1543,1004,Left-Caudate,4.15999247082343,4.08315641586534,-0.0759374099347069,4.094430558652028
1565,1004,Left-Putamen,4.81451650721355,4.7078164412939,0.0878339012960254,4.738639228442605
1587,1004,Left-Pallidum,5.08473348836872,4.9821451482483,0.115652936198136,5.004597561989644
1609,1004,Left-Hippocampus,4.33919300381554,4.26189788744956,-0.0454978953992725,4.27080687268521
1631,1004,Left-Amygdala,4.57642190479548,4.49166047999994,0.0446520673627542,4.5042970216170035
1653,1004,Left-Accumbens-area,4.70022383761922,4.55315790307716,0.132322200281123,4.626147823157846
1675,1004,Left-VentralDC,4.5575463338791,4.45874378312766,0.0494666906998009,4.485718931653121
1697,1004,Right-Cerebellum-Cortex,4.62042010242592,4.58642395497037,0.0481909145202986,4.547601803096097
1719,1004,Right-Thalamus-Proper,5.56998746168106,5.44828967576096,0.254885857828448,5.482203882427067
1741,1004,Right-Caudate,3.63804965784878,3.45224992882571,-0.327679742311908,3.580713618465067
1763,1004,Right-Putamen,5.11415008489429,4.99607573639819,0.166356555433096,5.03355054990743
1785,1004,Right-Pallidum,4.91874233379839,4.81760760042651,0.13929470976972,4.84122244520628
1807,1004,Right-Hippocampus,4.07134694275435,3.96626058457199,-0.0504294821434001,4.007182093285925
1829,1004,Right-Amygdala,3.90434149784557,3.81307649260464,-0.0963236956787882,3.842808671484891
1851,1004,Right-Accumbens-area,3.83596520205694,3.7173070677481,-0.0755941951803725,3.775509993199307
1873,1004,Right-VentralDC,4.58288277630471,4.48227876363908,0.0526786470543803,4.510656069122126
4,1005,ctx-lh-bankssts,5.93188668981695,6.328521813784956,0.0936722862637534,6.359970946844806
26,1005,ctx-lh-caudalanteriorcingulate,6.31155417825686,6.70135597520496,0.218947825734649,6.767037757491163
48,1005,ctx-lh-caudalmiddlefrontal,5.61784863542123,5.98844879495701,0.0523090174060803,6.023269825161364
70,1005,ctx-lh-cuneus,5.48345481640474,5.81513124777993,0.0930439942265127,5.8791772574716115
92,1005,ctx-lh-entorhinal,5.34634077363818,5.77191375526529,-0.1116111809554,5.73216815665774
114,1005,ctx-lh-fusiform,5.57001553338363,5.94646859625345,0.0245421509878032,5.97198476946756
136,1005,ctx-lh-inferiorparietal,5.5434008862948,5.90600739951562,0.0520972379712927,5.943449433056623
158,1005,ctx-lh-inferiortemporal,5.61073700777801,5.98806340185329,0.0323036151337224,6.015644975335203
180,1005,ctx-lh-isthmuscingulate,5.70999559044559,6.0827441297257,0.0749989430273448,6.122066715162854
202,1005,ctx-lh-lateraloccipital,5.39590808046204,5.74492021148577,0.0309681397301642,5.785312568848598
224,1005,ctx-lh-lateralorbitofrontal,6.08936457984681,6.6699233891685,0.0863627487773986,6.528813485101591
246,1005,ctx-lh-lingual,5.84073899998816,6.20495434488984,0.140130401266566,6.262245435638014
268,1005,ctx-lh-medialorbitofrontal,6.07283231813592,6.47054739607484,0.128199390851447,6.511088145818325
290,1005,ctx-lh-middletemporal,5.59572365290595,5.95014256625659,0.0678006035706285,5.9995481572747895
312,1005,ctx-lh-parahippocampal,5.25226370742022,5.6376308793189,-0.0802782871787548,5.631301865847138
334,1005,ctx-lh-paracentral,5.97034336649519,6.55316792152488,0.0912264857850067,6.401202912183201
356,1005,ctx-lh-parsopercularis,6.28818765403269,6.89963766845667,0.149486710248837,6.741984950017686
378,1005,ctx-lh-parsorbitalis,6.00642778007368,6.48195791405638,0.0104669973426816,6.439891416194427
400,1005,ctx-lh-parstriangularis,6.27512667849646,6.71462135224104,0.13146206023378,6.727981407925341
422,1005,ctx-lh-pericalcarine,6.47435245271088,6.94210658653684,0.30818037893008,6.941584634372925
444,1005,ctx-lh-postcentral,4.85612249294706,5.18797424859969,-0.106555569715263,5.206572475917596
466,1005,ctx-lh-posteriorcingulate,6.40689991782124,7.00412135856821,0.211186273914851,6.8692642775249775
488,1005,ctx-lh-precentral,5.19755214834319,5.71046459157699,-0.0568609760177685,5.5726419580670665
510,1005,ctx-lh-precuneus,5.68097519038789,6.04156330343546,0.0939564410693106,6.09095201070472
532,1005,ctx-lh-rostralanteriorcingulate,6.7350571537143,7.17851379617507,0.24851092407908,7.2211035144172735
554,1005,ctx-lh-rostralmiddlefrontal,5.68571897905568,6.22737919574771,0.045018657985306,6.096038142602167
576,1005,ctx-lh-superiorfrontal,5.28788526913563,5.63891961827036,-0.0084487192383407,5.669494115537301
598,1005,ctx-lh-superiorparietal,4.71561837485063,5.02148016153945,-0.0988095533787127,5.055928649470379
620,1005,ctx-lh-superiortemporal,5.73152544341468,6.1150479573695,0.0604165425311647,6.145150305010972
642,1005,ctx-lh-supramarginal,5.29335257195152,5.65416224002069,-0.0217893198675936,5.675355975158854
664,1005,ctx-lh-frontalpole,4.2523319278902,4.5370405763691,-0.148729301908345,4.559208382073259
686,1005,ctx-lh-temporalpole,5.39872081743671,5.80996045593955,-0.0806233319013178,5.788328291564732
708,1005,ctx-lh-transversetemporal,6.59032532078843,7.09555219658574,0.292282267353118,7.065926873219405
730,1005,ctx-lh-insula,6.38438489662586,6.81643417268085,0.156989965985013,6.845124423182171
752,1005,ctx-rh-bankssts,5.95535440350635,6.31655167947429,0.159266647300631,6.3851322462859565
774,1005,ctx-rh-caudalanteriorcingulate,6.19116611176918,6.58935353109007,0.166253918237164,6.637961690255615
796,1005,ctx-rh-caudalmiddlefrontal,4.59956100927089,4.87711352096319,-0.0845649395030239,4.931495815221943
818,1005,ctx-rh-cuneus,5.2780716627598,5.60659203816505,0.0328234793292106,5.658972294285861
840,1005,ctx-rh-entorhinal,4.28726117324638,4.53948093826237,-0.156282176974874,4.596658353267394
862,1005,ctx-rh-fusiform,4.95261938620119,5.22929429671931,0.0037478144463556,5.310033224520667
884,1005,ctx-rh-inferiorparietal,5.2848505593874,5.61989883515473,0.0188214768220492,5.6662404010211445
906,1005,ctx-rh-inferiortemporal,4.52690888552756,4.76415234880961,-0.0574008982282665,4.853600632728427
928,1005,ctx-rh-isthmuscingulate,5.71439256423082,6.07889203514994,0.0788708975214278,6.126781003717304
950,1005,ctx-rh-lateraloccipital,5.17679178467952,5.49183702344507,0.0224941692243372,5.550383388972425
972,1005,ctx-rh-lateralorbitofrontal,5.59438654031363,6.06546301456116,0.0254844803266703,5.998114549776115
994,1005,ctx-rh-lingual,5.78152235741719,6.13287168262532,0.132392142038947,6.198755327681707
1016,1005,ctx-rh-medialorbitofrontal,6.13117166275932,6.55708269190831,0.104526854253602,6.573637644192886
1038,1005,ctx-rh-middletemporal,4.84470865785848,5.1470333369891,-0.0640856333531949,5.194334942844003
1060,1005,ctx-rh-parahippocampal,4.79680289823128,5.07413106107547,-0.0466548248551706,5.142971986107396
1082,1005,ctx-rh-paracentral,5.7471761711048,6.12341689275969,0.0770477552077835,6.161930492936177
1104,1005,ctx-rh-parsopercularis,5.18790952223495,5.49376407576062,0.0321051125928222,5.562303456152494
1126,1005,ctx-rh-parsorbitalis,4.24170612566647,4.49419301748099,-0.16321072792398,4.547815751538718
1148,1005,ctx-rh-parstriangularis,4.43479426608129,4.71130832668038,-0.0852668406667119,4.754838411854646
1170,1005,ctx-rh-pericalcarine,6.94688851486647,7.37348596143641,0.360227247187767,7.448222030499374
1192,1005,ctx-rh-postcentral,4.49869827181768,4.79202051042635,-0.140309079777891,4.823354154167819
1214,1005,ctx-rh-posteriorcingulate,6.09098622308686,6.46545061062154,0.180848400955147,6.53055215686526
1236,1005,ctx-rh-precentral,4.65374443439617,4.96523451541135,-0.12424122805833,4.989589475404107
1258,1005,ctx-rh-precuneus,6.11672399383366,6.67730098515591,0.150647457332687,6.558147335725841
1280,1005,ctx-rh-rostralanteriorcingulate,6.29177886063825,6.79185155376817,0.186393947098904,6.745835321892572
1302,1005,ctx-rh-rostralmiddlefrontal,4.90761295981672,5.20205676941882,-0.0284249637736813,5.261778836128873
1324,1005,ctx-rh-superiorfrontal,5.32483806203267,5.67606932734493,-0.004704273317576,5.709113666873876
1346,1005,ctx-rh-superiorparietal,4.83239636171992,5.1469689957233,-0.0770617909945127,5.181134109816525
1368,1005,ctx-rh-superiortemporal,5.29696472151707,5.64164943373518,-0.0012167679113178,5.679228801376521
1390,1005,ctx-rh-supramarginal,4.92048100243084,5.23628971166083,-0.0562851387008066,5.275575521980789
1412,1005,ctx-rh-frontalpole,4.15201646374681,4.38466617941684,-0.151971581169749,4.451653489198038
1434,1005,ctx-rh-temporalpole,4.76597018616981,5.0702201117957,-0.0959368563711906,5.10991418120023
1456,1005,ctx-rh-transversetemporal,6.56753142983908,6.9682420057362,0.281472757629422,7.041488024032978
1478,1005,ctx-rh-insula,6.36586339204523,6.79413265578026,0.160984288720432,6.825266284080008
1500,1005,Left-Cerebellum-Cortex,5.23617290206853,5.53959919739333,0.0563562844285765,5.614049841339696
1522,1005,Left-Thalamus-Proper,6.96755240534848,7.54216842381268,0.296311322575643,7.470377164268192
1544,1005,Left-Caudate,4.31286521555778,4.59270795450827,-0.183134436224314,4.624110152962394
1566,1005,Left-Putamen,6.15636161749478,6.55914710316214,0.162034820273269,6.6006454730081074
1588,1005,Left-Pallidum,6.05976480934241,6.50491181832793,0.0549189579560105,6.497077598985556
1610,1005,Left-Hippocampus,6.17601432562129,6.64576505081709,0.0578731930028393,6.621716450801057
1632,1005,Left-Amygdala,6.31127844259348,6.77240763943561,0.104104492145557,6.76674212291488
1654,1005,Left-Accumbens-area,6.39214688598122,6.78362572011392,0.216253258227766,6.853446569131884
1676,1005,Left-VentralDC,7.00476996088189,7.54155105291452,0.196758697678225,7.5102805852676875
1698,1005,Right-Cerebellum-Cortex,4.99731815040944,5.28324662129267,0.0176225540189519,5.357957747794579
1720,1005,Right-Thalamus-Proper,6.84607855404794,7.30193418492389,0.260570348910318,7.3401369547916655
1742,1005,Right-Caudate,5.91496849491879,6.40218313408047,-0.0127133254212257,6.341831822877711
1764,1005,Right-Putamen,6.58539572696944,7.03419136584141,0.209919711151965,7.060641527239628
1786,1005,Right-Pallidum,6.58944854992998,7.03375213468074,0.201268050818689,7.064986828765024
1808,1005,Right-Hippocampus,5.65650784535143,6.02643330540044,0.0529277490988889,6.064718939893465
1830,1005,Right-Amygdala,6.20811211296812,6.62331846679806,0.140779217919406,6.656130627210442
1852,1005,Right-Accumbens-area,6.54818172672473,6.9451865200593,0.271711450815706,7.020741918102027
1874,1005,Right-VentralDC,6.48154860681372,6.95318471733707,0.136444910637476,6.949300110648229
5,1007,ctx-lh-bankssts,3.9242482851634413,4.380702657280274,0.2268790379824335,4.205057186635591
27,1007,ctx-lh-caudalanteriorcingulate,3.7956386532078,4.24395451731662,0.179035656401024,4.067244587170289
49,1007,ctx-lh-caudalmiddlefrontal,3.55871774795126,3.97978687302813,0.130805657006883,3.813370244132453
71,1007,ctx-lh-cuneus,3.4592905213075,3.84554875311699,0.159450038515588,3.7068282662646648
93,1007,ctx-lh-entorhinal,3.54608609567317,3.94066767635289,0.0419646733524828,3.7998347039904377
115,1007,ctx-lh-fusiform,3.60098578110298,3.98116694301676,0.114817106130987,3.8586628667327045
137,1007,ctx-lh-inferiorparietal,3.3367708059084,3.74158478269374,0.0888847489387554,3.575541361791424
159,1007,ctx-lh-inferiortemporal,3.36463037620389,3.75550724058412,0.0329788947516589,3.6053944897727868
181,1007,ctx-lh-isthmuscingulate,3.53448562599611,3.93719731132225,0.0723578942428298,3.7874041351683028
203,1007,ctx-lh-lateraloccipital,3.29699239708962,3.69745138554226,0.0770879973209224,3.532916514503156
225,1007,ctx-lh-lateralorbitofrontal,4.37642410735396,4.85261147109641,0.268427586337564,4.689589523163299
247,1007,ctx-lh-lingual,3.43059413792756,3.83848181007228,0.106285896949321,3.676078445052157
269,1007,ctx-lh-medialorbitofrontal,3.99104115416349,4.44334429966783,0.204127063233939,4.276629577930645
291,1007,ctx-lh-middletemporal,3.31012143221847,3.69439636326219,0.0220564842756019,3.5469850289065104
313,1007,ctx-lh-parahippocampal,3.17032915151914,3.52775342553272,-0.0452614739052713,3.3971895797211604
